step,latitude,longitude,time,heightAboveGround,valid_time,u10,v10
3 days 18:00:00,45.75,360.0,2025-06-04,10.0,2025-06-07 18:00:00,5.85,1.4874997
3 days 18:00:00,46.0,0.25,2025-06-04,10.0,2025-06-07 18:00:00,8.475,-4.3875003
3 days 18:00:00,46.0,354.25,2025-06-04,10.0,2025-06-07 18:00:00,8.7875,-4.3875003
3 days 18:00:00,46.0,354.5,2025-06-04,10.0,2025-06-07 18:00:00,8.975,-4.0750003
3 days 18:00:00,46.0,354.75,2025-06-04,10.0,2025-06-07 18:00:00,9.0375,-3.6375003
3 days 18:00:00,46.0,355.0,2025-06-04,10.0,2025-06-07 18:00:00,9.1,-3.3250003
3 days 18:00:00,46.0,355.25,2025-06-04,10.0,2025-06-07 18:00:00,9.225,-2.8875003
3 days 18:00:00,46.0,355.5,2025-06-04,10.0,2025-06-07 18:00:00,9.35,-2.5750003
3 days 18:00:00,46.0,355.75,2025-06-04,10.0,2025-06-07 18:00:00,9.475,-2.3250003
3 days 18:00:00,46.0,356.0,2025-06-04,10.0,2025-06-07 18:00:00,9.475,-2.0750003
3 days 18:00:00,46.0,356.25,2025-06-04,10.0,2025-06-07 18:00:00,9.7875,-1.8875003
3 days 18:00:00,46.0,356.5,2025-06-04,10.0,2025-06-07 18:00:00,9.975,-1.6375003
3 days 18:00:00,46.0,356.75,2025-06-04,10.0,2025-06-07 18:00:00,10.2875,-1.3875003
3 days 18:00:00,46.0,357.0,2025-06-04,10.0,2025-06-07 18:00:00,10.4125,-1.2625003
3 days 18:00:00,46.0,357.25,2025-06-04,10.0,2025-06-07 18:00:00,10.475,-0.8875003
3 days 18:00:00,46.0,357.5,2025-06-04,10.0,2025-06-07 18:00:00,10.6,-0.3250003
3 days 18:00:00,46.0,357.75,2025-06-04,10.0,2025-06-07 18:00:00,10.6625,0.2999997
3 days 18:00:00,46.0,358.0,2025-06-04,10.0,2025-06-07 18:00:00,10.85,1.0499997
3 days 18:00:00,46.0,358.25,2025-06-04,10.0,2025-06-07 18:00:00,9.975,1.2374997
3 days 18:00:00,46.0,358.5,2025-06-04,10.0,2025-06-07 18:00:00,9.1625,1.4874997
3 days 18:00:00,46.0,358.75,2025-06-04,10.0,2025-06-07 18:00:00,7.0375,1.4874997
3 days 18:00:00,46.0,359.0,2025-06-04,10.0,2025-06-07 18:00:00,5.975,1.7374997
3 days 18:00:00,46.0,359.25,2025-06-04,10.0,2025-06-07 18:00:00,5.475,2.4249997
3 days 18:00:00,46.0,359.5,2025-06-04,10.0,2025-06-07 18:00:00,5.225,2.6124997
3 days 18:00:00,46.0,359.75,2025-06-04,10.0,2025-06-07 18:00:00,5.975,2.1749997
3 days 18:00:00,46.0,360.0,2025-06-04,10.0,2025-06-07 18:00:00,5.7875,1.4874997
3 days 18:00:00,46.25,0.25,2025-06-04,10.0,2025-06-07 18:00:00,9.1,-4.5125003
3 days 18:00:00,46.25,354.25,2025-06-04,10.0,2025-06-07 18:00:00,9.225,-4.3875003
3 days 18:00:00,46.25,354.5,2025-06-04,10.0,2025-06-07 18:00:00,9.225,-4.0750003
3 days 18:00:00,46.25,354.75,2025-06-04,10.0,2025-06-07 18:00:00,9.2875,-3.5750003
3 days 18:00:00,46.25,355.0,2025-06-04,10.0,2025-06-07 18:00:00,9.4125,-3.2000003
3 days 18:00:00,46.25,355.25,2025-06-04,10.0,2025-06-07 18:00:00,9.475,-2.8875003
3 days 18:00:00,46.25,355.5,2025-06-04,10.0,2025-06-07 18:00:00,9.6,-2.8250003
3 days 18:00:00,46.25,355.75,2025-06-04,10.0,2025-06-07 18:00:00,9.6,-2.8875003
3 days 18:00:00,46.25,356.0,2025-06-04,10.0,2025-06-07 18:00:00,9.5375,-2.8250003
3 days 18:00:00,46.25,356.25,2025-06-04,10.0,2025-06-07 18:00:00,9.725,-2.6375003
3 days 18:00:00,46.25,356.5,2025-06-04,10.0,2025-06-07 18:00:00,9.6,-2.1375003
3 days 18:00:00,46.25,356.75,2025-06-04,10.0,2025-06-07 18:00:00,9.5375,-1.5125003
3 days 18:00:00,46.25,357.0,2025-06-04,10.0,2025-06-07 18:00:00,9.9125,-0.8875003
3 days 18:00:00,46.25,357.25,2025-06-04,10.0,2025-06-07 18:00:00,10.1,-0.6375003
3 days 18:00:00,46.25,357.5,2025-06-04,10.0,2025-06-07 18:00:00,10.5375,-0.5125003
3 days 18:00:00,46.25,357.75,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-0.13750029
3 days 18:00:00,46.25,358.0,2025-06-04,10.0,2025-06-07 18:00:00,10.7875,0.3624997
3 days 18:00:00,46.25,358.25,2025-06-04,10.0,2025-06-07 18:00:00,10.975,0.9249997
3 days 18:00:00,46.25,358.5,2025-06-04,10.0,2025-06-07 18:00:00,9.9125,1.4874997
3 days 18:00:00,46.25,358.75,2025-06-04,10.0,2025-06-07 18:00:00,7.0375,1.4249997
3 days 18:00:00,46.25,359.0,2025-06-04,10.0,2025-06-07 18:00:00,5.85,1.9249997
3 days 18:00:00,46.25,359.25,2025-06-04,10.0,2025-06-07 18:00:00,5.475,2.0499997
3 days 18:00:00,46.25,359.5,2025-06-04,10.0,2025-06-07 18:00:00,5.6625,2.3624997
3 days 18:00:00,46.25,359.75,2025-06-04,10.0,2025-06-07 18:00:00,5.725,3.0499997
3 days 18:00:00,46.25,360.0,2025-06-04,10.0,2025-06-07 18:00:00,5.725,3.1749997
3 days 18:00:00,46.5,0.25,2025-06-04,10.0,2025-06-07 18:00:00,9.4125,-4.1375003
3 days 18:00:00,46.5,354.25,2025-06-04,10.0,2025-06-07 18:00:00,9.475,-3.8250003
3 days 18:00:00,46.5,354.5,2025-06-04,10.0,2025-06-07 18:00:00,9.6625,-3.8875003
3 days 18:00:00,46.5,354.75,2025-06-04,10.0,2025-06-07 18:00:00,9.975,-4.0750003
3 days 18:00:00,46.5,355.0,2025-06-04,10.0,2025-06-07 18:00:00,9.975,-4.0750003
3 days 18:00:00,46.5,355.25,2025-06-04,10.0,2025-06-07 18:00:00,10.0375,-3.8875003
3 days 18:00:00,46.5,355.5,2025-06-04,10.0,2025-06-07 18:00:00,10.225,-3.6375003
3 days 18:00:00,46.5,355.75,2025-06-04,10.0,2025-06-07 18:00:00,10.475,-3.5125003
3 days 18:00:00,46.5,356.0,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-3.1375003
3 days 18:00:00,46.5,356.25,2025-06-04,10.0,2025-06-07 18:00:00,10.6,-2.7625003
3 days 18:00:00,46.5,356.5,2025-06-04,10.0,2025-06-07 18:00:00,10.475,-2.5750003
3 days 18:00:00,46.5,356.75,2025-06-04,10.0,2025-06-07 18:00:00,10.4125,-2.3250003
3 days 18:00:00,46.5,357.0,2025-06-04,10.0,2025-06-07 18:00:00,10.35,-1.6375003
3 days 18:00:00,46.5,357.25,2025-06-04,10.0,2025-06-07 18:00:00,10.225,-0.7625003
3 days 18:00:00,46.5,357.5,2025-06-04,10.0,2025-06-07 18:00:00,10.1,-0.13750029
3 days 18:00:00,46.5,357.75,2025-06-04,10.0,2025-06-07 18:00:00,10.475,-0.13750029
3 days 18:00:00,46.5,358.0,2025-06-04,10.0,2025-06-07 18:00:00,8.35,-0.13750029
3 days 18:00:00,46.5,358.25,2025-06-04,10.0,2025-06-07 18:00:00,7.225,0.4249997
3 days 18:00:00,46.5,358.5,2025-06-04,10.0,2025-06-07 18:00:00,6.9125,0.9874997
3 days 18:00:00,46.5,358.75,2025-06-04,10.0,2025-06-07 18:00:00,6.475,1.4874997
3 days 18:00:00,46.5,359.0,2025-06-04,10.0,2025-06-07 18:00:00,5.7875,1.9249997
3 days 18:00:00,46.5,359.25,2025-06-04,10.0,2025-06-07 18:00:00,5.5375,2.7374997
3 days 18:00:00,46.5,359.5,2025-06-04,10.0,2025-06-07 18:00:00,6.2875,3.3624997
3 days 18:00:00,46.5,359.75,2025-06-04,10.0,2025-06-07 18:00:00,6.225,3.4249997
3 days 18:00:00,46.5,360.0,2025-06-04,10.0,2025-06-07 18:00:00,5.0375,3.6749997
3 days 18:00:00,46.75,0.25,2025-06-04,10.0,2025-06-07 18:00:00,9.7875,-4.5750003
3 days 18:00:00,46.75,354.25,2025-06-04,10.0,2025-06-07 18:00:00,9.975,-4.5750003
3 days 18:00:00,46.75,354.5,2025-06-04,10.0,2025-06-07 18:00:00,9.9125,-4.1375003
3 days 18:00:00,46.75,354.75,2025-06-04,10.0,2025-06-07 18:00:00,10.1625,-3.8875003
3 days 18:00:00,46.75,355.0,2025-06-04,10.0,2025-06-07 18:00:00,10.4125,-3.8875003
3 days 18:00:00,46.75,355.25,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-3.8875003
3 days 18:00:00,46.75,355.5,2025-06-04,10.0,2025-06-07 18:00:00,11.4125,-3.9500003
3 days 18:00:00,46.75,355.75,2025-06-04,10.0,2025-06-07 18:00:00,11.725,-3.7000003
3 days 18:00:00,46.75,356.0,2025-06-04,10.0,2025-06-07 18:00:00,11.725,-3.3875003
3 days 18:00:00,46.75,356.25,2025-06-04,10.0,2025-06-07 18:00:00,11.6,-3.0125003
3 days 18:00:00,46.75,356.5,2025-06-04,10.0,2025-06-07 18:00:00,11.225,-2.5750003
3 days 18:00:00,46.75,356.75,2025-06-04,10.0,2025-06-07 18:00:00,10.975,-2.1375003
3 days 18:00:00,46.75,357.0,2025-06-04,10.0,2025-06-07 18:00:00,10.7875,-1.8875003
3 days 18:00:00,46.75,357.25,2025-06-04,10.0,2025-06-07 18:00:00,10.6625,-1.5125003
3 days 18:00:00,46.75,357.5,2025-06-04,10.0,2025-06-07 18:00:00,10.2875,-0.5750003
3 days 18:00:00,46.75,357.75,2025-06-04,10.0,2025-06-07 18:00:00,7.85,0.23749971
3 days 18:00:00,46.75,358.0,2025-06-04,10.0,2025-06-07 18:00:00,6.225,0.9249997
3 days 18:00:00,46.75,358.25,2025-06-04,10.0,2025-06-07 18:00:00,6.225,1.1124997
3 days 18:00:00,46.75,358.5,2025-06-04,10.0,2025-06-07 18:00:00,6.6,0.9874997
3 days 18:00:00,46.75,358.75,2025-06-04,10.0,2025-06-07 18:00:00,6.9125,1.3624997
3 days 18:00:00,46.75,359.0,2025-06-04,10.0,2025-06-07 18:00:00,6.9125,2.0499997
3 days 18:00:00,46.75,359.25,2025-06-04,10.0,2025-06-07 18:00:00,7.0375,2.8624997
3 days 18:00:00,46.75,359.5,2025-06-04,10.0,2025-06-07 18:00:00,6.2875,3.4249997
3 days 18:00:00,46.75,359.75,2025-06-04,10.0,2025-06-07 18:00:00,6.225,3.7374997
3 days 18:00:00,46.75,360.0,2025-06-04,10.0,2025-06-07 18:00:00,6.0375,3.6749997
3 days 18:00:00,47.0,0.25,2025-06-04,10.0,2025-06-07 18:00:00,9.35,-4.3875003
3 days 18:00:00,47.0,354.25,2025-06-04,10.0,2025-06-07 18:00:00,9.475,-4.2000003
3 days 18:00:00,47.0,354.5,2025-06-04,10.0,2025-06-07 18:00:00,9.7875,-4.0125003
3 days 18:00:00,47.0,354.75,2025-06-04,10.0,2025-06-07 18:00:00,10.225,-3.8875003
3 days 18:00:00,47.0,355.0,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-3.8875003
3 days 18:00:00,47.0,355.25,2025-06-04,10.0,2025-06-07 18:00:00,11.35,-3.8875003
3 days 18:00:00,47.0,355.5,2025-06-04,10.0,2025-06-07 18:00:00,11.725,-3.8875003
3 days 18:00:00,47.0,355.75,2025-06-04,10.0,2025-06-07 18:00:00,11.7875,-3.8250003
3 days 18:00:00,47.0,356.0,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-3.6375003
3 days 18:00:00,47.0,356.25,2025-06-04,10.0,2025-06-07 18:00:00,12.1,-3.3250003
3 days 18:00:00,47.0,356.5,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-2.8250003
3 days 18:00:00,47.0,356.75,2025-06-04,10.0,2025-06-07 18:00:00,11.85,-2.3875003
3 days 18:00:00,47.0,357.0,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-1.8875003
3 days 18:00:00,47.0,357.25,2025-06-04,10.0,2025-06-07 18:00:00,11.4125,-1.2625003
3 days 18:00:00,47.0,357.5,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-0.8875003
3 days 18:00:00,47.0,357.75,2025-06-04,10.0,2025-06-07 18:00:00,9.7875,-0.2625003
3 days 18:00:00,47.0,358.0,2025-06-04,10.0,2025-06-07 18:00:00,7.475,0.6749997
3 days 18:00:00,47.0,358.25,2025-06-04,10.0,2025-06-07 18:00:00,6.725,1.1749997
3 days 18:00:00,47.0,358.5,2025-06-04,10.0,2025-06-07 18:00:00,6.5375,1.6749997
3 days 18:00:00,47.0,358.75,2025-06-04,10.0,2025-06-07 18:00:00,6.6,1.9249997
3 days 18:00:00,47.0,359.0,2025-06-04,10.0,2025-06-07 18:00:00,6.85,2.1124997
3 days 18:00:00,47.0,359.25,2025-06-04,10.0,2025-06-07 18:00:00,6.725,2.4249997
3 days 18:00:00,47.0,359.5,2025-06-04,10.0,2025-06-07 18:00:00,6.725,2.4874997
3 days 18:00:00,47.0,359.75,2025-06-04,10.0,2025-06-07 18:00:00,5.85,2.9874997
3 days 18:00:00,47.0,360.0,2025-06-04,10.0,2025-06-07 18:00:00,6.2875,3.3624997
3 days 18:00:00,47.25,0.25,2025-06-04,10.0,2025-06-07 18:00:00,10.1625,-4.0750003
3 days 18:00:00,47.25,354.25,2025-06-04,10.0,2025-06-07 18:00:00,10.4125,-4.0750003
3 days 18:00:00,47.25,354.5,2025-06-04,10.0,2025-06-07 18:00:00,10.475,-4.1375003
3 days 18:00:00,47.25,354.75,2025-06-04,10.0,2025-06-07 18:00:00,10.475,-4.3250003
3 days 18:00:00,47.25,355.0,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-4.2000003
3 days 18:00:00,47.25,355.25,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-4.1375003
3 days 18:00:00,47.25,355.5,2025-06-04,10.0,2025-06-07 18:00:00,10.9125,-4.0125003
3 days 18:00:00,47.25,355.75,2025-06-04,10.0,2025-06-07 18:00:00,11.0375,-3.8250003
3 days 18:00:00,47.25,356.0,2025-06-04,10.0,2025-06-07 18:00:00,11.475,-3.5750003
3 days 18:00:00,47.25,356.25,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-3.3875003
3 days 18:00:00,47.25,356.5,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-2.9500003
3 days 18:00:00,47.25,356.75,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-2.4500003
3 days 18:00:00,47.25,357.0,2025-06-04,10.0,2025-06-07 18:00:00,11.975,-2.0125003
3 days 18:00:00,47.25,357.25,2025-06-04,10.0,2025-06-07 18:00:00,11.1,-1.3875003
3 days 18:00:00,47.25,357.5,2025-06-04,10.0,2025-06-07 18:00:00,8.9125,-0.3875003
3 days 18:00:00,47.25,357.75,2025-06-04,10.0,2025-06-07 18:00:00,7.4125,0.3624997
3 days 18:00:00,47.25,358.0,2025-06-04,10.0,2025-06-07 18:00:00,6.6625,0.9874997
3 days 18:00:00,47.25,358.25,2025-06-04,10.0,2025-06-07 18:00:00,6.225,1.6749997
3 days 18:00:00,47.25,358.5,2025-06-04,10.0,2025-06-07 18:00:00,6.7875,2.3624997
3 days 18:00:00,47.25,358.75,2025-06-04,10.0,2025-06-07 18:00:00,6.725,2.7374997
3 days 18:00:00,47.25,359.0,2025-06-04,10.0,2025-06-07 18:00:00,7.1,2.9249997
3 days 18:00:00,47.25,359.25,2025-06-04,10.0,2025-06-07 18:00:00,7.225,2.6749997
3 days 18:00:00,47.25,359.5,2025-06-04,10.0,2025-06-07 18:00:00,6.975,2.6124997
3 days 18:00:00,47.25,359.75,2025-06-04,10.0,2025-06-07 18:00:00,6.7875,2.7374997
3 days 18:00:00,47.25,360.0,2025-06-04,10.0,2025-06-07 18:00:00,6.35,2.9249997
3 days 18:00:00,47.5,0.25,2025-06-04,10.0,2025-06-07 18:00:00,10.7875,-4.6375003
3 days 18:00:00,47.5,354.25,2025-06-04,10.0,2025-06-07 18:00:00,10.85,-4.4500003
3 days 18:00:00,47.5,354.5,2025-06-04,10.0,2025-06-07 18:00:00,10.975,-4.3875003
3 days 18:00:00,47.5,354.75,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-4.1375003
3 days 18:00:00,47.5,355.0,2025-06-04,10.0,2025-06-07 18:00:00,10.85,-4.2625003
3 days 18:00:00,47.5,355.25,2025-06-04,10.0,2025-06-07 18:00:00,10.975,-4.3875003
3 days 18:00:00,47.5,355.5,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-4.1375003
3 days 18:00:00,47.5,355.75,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-4.0125003
3 days 18:00:00,47.5,356.0,2025-06-04,10.0,2025-06-07 18:00:00,10.9125,-3.8875003
3 days 18:00:00,47.5,356.25,2025-06-04,10.0,2025-06-07 18:00:00,11.5375,-3.4500003
3 days 18:00:00,47.5,356.5,2025-06-04,10.0,2025-06-07 18:00:00,12.475,-2.7625003
3 days 18:00:00,47.5,356.75,2025-06-04,10.0,2025-06-07 18:00:00,12.725,-1.8250003
3 days 18:00:00,47.5,357.0,2025-06-04,10.0,2025-06-07 18:00:00,12.35,-1.0750003
3 days 18:00:00,47.5,357.25,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-0.075000286
3 days 18:00:00,47.5,357.5,2025-06-04,10.0,2025-06-07 18:00:00,8.225,0.7374997
3 days 18:00:00,47.5,357.75,2025-06-04,10.0,2025-06-07 18:00:00,7.5375,1.3624997
3 days 18:00:00,47.5,358.0,2025-06-04,10.0,2025-06-07 18:00:00,7.4125,1.6124997
3 days 18:00:00,47.5,358.25,2025-06-04,10.0,2025-06-07 18:00:00,7.475,1.9249997
3 days 18:00:00,47.5,358.5,2025-06-04,10.0,2025-06-07 18:00:00,7.225,2.4249997
3 days 18:00:00,47.5,358.75,2025-06-04,10.0,2025-06-07 18:00:00,6.975,2.9874997
3 days 18:00:00,47.5,359.0,2025-06-04,10.0,2025-06-07 18:00:00,6.85,2.9249997
3 days 18:00:00,47.5,359.25,2025-06-04,10.0,2025-06-07 18:00:00,6.475,2.9249997
3 days 18:00:00,47.5,359.5,2025-06-04,10.0,2025-06-07 18:00:00,7.0375,2.8624997
3 days 18:00:00,47.5,359.75,2025-06-04,10.0,2025-06-07 18:00:00,6.975,2.9874997
3 days 18:00:00,47.5,360.0,2025-06-04,10.0,2025-06-07 18:00:00,6.975,2.9874997
3 days 18:00:00,47.75,0.25,2025-06-04,10.0,2025-06-07 18:00:00,10.475,-5.0750003
3 days 18:00:00,47.75,354.25,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-4.9500003
3 days 18:00:00,47.75,354.5,2025-06-04,10.0,2025-06-07 18:00:00,10.6,-4.7000003
3 days 18:00:00,47.75,354.75,2025-06-04,10.0,2025-06-07 18:00:00,10.6625,-4.7000003
3 days 18:00:00,47.75,355.0,2025-06-04,10.0,2025-06-07 18:00:00,10.35,-4.5125003
3 days 18:00:00,47.75,355.25,2025-06-04,10.0,2025-06-07 18:00:00,10.5375,-4.5750003
3 days 18:00:00,47.75,355.5,2025-06-04,10.0,2025-06-07 18:00:00,9.7875,-4.0125003
3 days 18:00:00,47.75,355.75,2025-06-04,10.0,2025-06-07 18:00:00,10.225,-3.8250003
3 days 18:00:00,47.75,356.0,2025-06-04,10.0,2025-06-07 18:00:00,9.1625,-2.8250003
3 days 18:00:00,47.75,356.25,2025-06-04,10.0,2025-06-07 18:00:00,7.725,-1.8250003
3 days 18:00:00,47.75,356.5,2025-06-04,10.0,2025-06-07 18:00:00,6.475,-1.0750003
3 days 18:00:00,47.75,356.75,2025-06-04,10.0,2025-06-07 18:00:00,6.1,-0.5125003
3 days 18:00:00,47.75,357.0,2025-06-04,10.0,2025-06-07 18:00:00,6.5375,0.17499971
3 days 18:00:00,47.75,357.25,2025-06-04,10.0,2025-06-07 18:00:00,6.725,0.8624997
3 days 18:00:00,47.75,357.5,2025-06-04,10.0,2025-06-07 18:00:00,6.7875,1.2374997
3 days 18:00:00,47.75,357.75,2025-06-04,10.0,2025-06-07 18:00:00,6.975,1.6749997
3 days 18:00:00,47.75,358.0,2025-06-04,10.0,2025-06-07 18:00:00,7.2875,1.9874997
3 days 18:00:00,47.75,358.25,2025-06-04,10.0,2025-06-07 18:00:00,7.35,2.2999997
3 days 18:00:00,47.75,358.5,2025-06-04,10.0,2025-06-07 18:00:00,7.225,2.6749997
3 days 18:00:00,47.75,358.75,2025-06-04,10.0,2025-06-07 18:00:00,7.475,2.9249997
3 days 18:00:00,47.75,359.0,2025-06-04,10.0,2025-06-07 18:00:00,7.35,3.3624997
3 days 18:00:00,47.75,359.25,2025-06-04,10.0,2025-06-07 18:00:00,6.975,3.9249997
3 days 18:00:00,47.75,359.5,2025-06-04,10.0,2025-06-07 18:00:00,6.6625,4.1124997
3 days 18:00:00,47.75,359.75,2025-06-04,10.0,2025-06-07 18:00:00,6.6625,3.9249997
3 days 18:00:00,47.75,360.0,2025-06-04,10.0,2025-06-07 18:00:00,6.85,3.6124997
3 days 18:00:00,48.0,0.25,2025-06-04,10.0,2025-06-07 18:00:00,10.975,-5.0125003
3 days 18:00:00,48.0,354.25,2025-06-04,10.0,2025-06-07 18:00:00,10.975,-4.7625003
3 days 18:00:00,48.0,354.5,2025-06-04,10.0,2025-06-07 18:00:00,10.725,-4.3875003
3 days 18:00:00,48.0,354.75,2025-06-04,10.0,2025-06-07 18:00:00,10.1625,-3.9500003
3 days 18:00:00,48.0,355.0,2025-06-04,10.0,2025-06-07 18:00:00,10.225,-4.0125003
3 days 18:00:00,48.0,355.25,2025-06-04,10.0,2025-06-07 18:00:00,8.9125,-3.6375003
3 days 18:00:00,48.0,355.5,2025-06-04,10.0,2025-06-07 18:00:00,7.0375,-2.8250003
3 days 18:00:00,48.0,355.75,2025-06-04,10.0,2025-06-07 18:00:00,6.475,-2.3250003
3 days 18:00:00,48.0,356.0,2025-06-04,10.0,2025-06-07 18:00:00,7.1,-2.1375003
3 days 18:00:00,48.0,356.25,2025-06-04,10.0,2025-06-07 18:00:00,6.975,-2.0125003
3 days 18:00:00,48.0,356.5,2025-06-04,10.0,2025-06-07 18:00:00,6.6625,-1.2000003
3 days 18:00:00,48.0,356.75,2025-06-04,10.0,2025-06-07 18:00:00,6.35,-0.5750003
3 days 18:00:00,48.0,357.0,2025-06-04,10.0,2025-06-07 18:00:00,6.725,-0.6375003
3 days 18:00:00,48.0,357.25,2025-06-04,10.0,2025-06-07 18:00:00,6.725,-0.3250003
3 days 18:00:00,48.0,357.5,2025-06-04,10.0,2025-06-07 18:00:00,6.725,0.112499714
3 days 18:00:00,48.0,357.75,2025-06-04,10.0,2025-06-07 18:00:00,7.0375,0.6749997
3 days 18:00:00,48.0,358.0,2025-06-04,10.0,2025-06-07 18:00:00,6.85,1.2999997
3 days 18:00:00,48.0,358.25,2025-06-04,10.0,2025-06-07 18:00:00,7.225,1.7374997
3 days 18:00:00,48.0,358.5,2025-06-04,10.0,2025-06-07 18:00:00,7.225,1.7999997
3 days 18:00:00,48.0,358.75,2025-06-04,10.0,2025-06-07 18:00:00,7.4125,2.0499997
3 days 18:00:00,48.0,359.0,2025-06-04,10.0,2025-06-07 18:00:00,7.6625,2.4874997
3 days 18:00:00,48.0,359.25,2025-06-04,10.0,2025-06-07 18:00:00,7.475,2.6124997
3 days 18:00:00,48.0,359.5,2025-06-04,10.0,2025-06-07 18:00:00,7.475,3.1749997
3 days 18:00:00,48.0,359.75,2025-06-04,10.0,2025-06-07 18:00:00,6.975,3.7999997
3 days 18:00:00,48.0,360.0,2025-06-04,10.0,2025-06-07 18:00:00,6.225,3.9249997
3 days 18:00:00,48.25,0.25,2025-06-04,10.0,2025-06-07 18:00:00,11.225,-4.8875003
3 days 18:00:00,48.25,354.25,2025-06-04,10.0,2025-06-07 18:00:00,11.2875,-4.6375003
3 days 18:00:00,48.25,354.5,2025-06-04,10.0,2025-06-07 18:00:00,11.225,-4.5750003
3 days 18:00:00,48.25,354.75,2025-06-04,10.0,2025-06-07 18:00:00,11.1625,-4.5125003
3 days 18:00:00,48.25,355.0,2025-06-04,10.0,2025-06-07 18:00:00,11.225,-4.6375003
3 days 18:00:00,48.25,355.25,2025-06-04,10.0,2025-06-07 18:00:00,9.225,-3.5750003
3 days 18:00:00,48.25,355.5,2025-06-04,10.0,2025-06-07 18:00:00,7.225,-2.3250003
3 days 18:00:00,48.25,355.75,2025-06-04,10.0,2025-06-07 18:00:00,6.9125,-1.9500003
3 days 18:00:00,48.25,356.0,2025-06-04,10.0,2025-06-07 18:00:00,6.475,-1.3875003
3 days 18:00:00,48.25,356.25,2025-06-04,10.0,2025-06-07 18:00:00,6.475,-1.0125003
3 days 18:00:00,48.25,356.5,2025-06-04,10.0,2025-06-07 18:00:00,7.225,-1.3250003
3 days 18:00:00,48.25,356.75,2025-06-04,10.0,2025-06-07 18:00:00,6.6625,-1.3250003
3 days 18:00:00,48.25,357.0,2025-06-04,10.0,2025-06-07 18:00:00,6.225,-1.1375003
3 days 18:00:00,48.25,357.25,2025-06-04,10.0,2025-06-07 18:00:00,6.4125,-0.9500003
3 days 18:00:00,48.25,357.5,2025-06-04,10.0,2025-06-07 18:00:00,6.725,-0.5125003
3 days 18:00:00,48.25,357.75,2025-06-04,10.0,2025-06-07 18:00:00,7.5375,-0.3250003
3 days 18:00:00,48.25,358.0,2025-06-04,10.0,2025-06-07 18:00:00,7.475,0.112499714
3 days 18:00:00,48.25,358.25,2025-06-04,10.0,2025-06-07 18:00:00,7.225,0.3624997
3 days 18:00:00,48.25,358.5,2025-06-04,10.0,2025-06-07 18:00:00,7.7875,0.7999997
3 days 18:00:00,48.25,358.75,2025-06-04,10.0,2025-06-07 18:00:00,8.1625,1.3624997
3 days 18:00:00,48.25,359.0,2025-06-04,10.0,2025-06-07 18:00:00,7.725,1.6124997
3 days 18:00:00,48.25,359.25,2025-06-04,10.0,2025-06-07 18:00:00,7.85,1.7999997
3 days 18:00:00,48.25,359.5,2025-06-04,10.0,2025-06-07 18:00:00,7.975,1.8624997
3 days 18:00:00,48.25,359.75,2025-06-04,10.0,2025-06-07 18:00:00,7.1625,2.1749997
3 days 18:00:00,48.25,360.0,2025-06-04,10.0,2025-06-07 18:00:00,6.5375,3.0499997
3 days 18:00:00,48.5,0.25,2025-06-04,10.0,2025-06-07 18:00:00,11.225,-5.1375003
3 days 18:00:00,48.5,354.25,2025-06-04,10.0,2025-06-07 18:00:00,11.35,-4.8875003
3 days 18:00:00,48.5,354.5,2025-06-04,10.0,2025-06-07 18:00:00,11.225,-4.5750003
3 days 18:00:00,48.5,354.75,2025-06-04,10.0,2025-06-07 18:00:00,11.225,-4.1375003
3 days 18:00:00,48.5,355.0,2025-06-04,10.0,2025-06-07 18:00:00,9.35,-3.0750003
3 days 18:00:00,48.5,355.25,2025-06-04,10.0,2025-06-07 18:00:00,7.225,-2.1375003
3 days 18:00:00,48.5,355.5,2025-06-04,10.0,2025-06-07 18:00:00,7.1,-1.9500003
3 days 18:00:00,48.5,355.75,2025-06-04,10.0,2025-06-07 18:00:00,7.1625,-1.7625003
3 days 18:00:00,48.5,356.0,2025-06-04,10.0,2025-06-07 18:00:00,7.0375,-1.8250003
3 days 18:00:00,48.5,356.25,2025-06-04,10.0,2025-06-07 18:00:00,7.225,-1.8875003
3 days 18:00:00,48.5,356.5,2025-06-04,10.0,2025-06-07 18:00:00,7.35,-1.8875003
3 days 18:00:00,48.5,356.75,2025-06-04,10.0,2025-06-07 18:00:00,6.975,-1.8250003
